Latitude,Longitude,Shop
50.99898148,-114.0741882,Starbucks
50.99658585,-114.0741653,Starbucks
50.96606064,-114.0741272,Starbucks
51.04784775,-114.0735474,Starbucks
50.99585724,-114.0734787,Starbucks
50.91432953,-114.0732803,Starbucks
51.0457077,-114.072731,Starbucks
51.10177612,-114.0726013,Starbucks
51.12690353,-114.0722351,Starbucks
50.87794113,-114.072052,Starbucks
51.03259659,-114.0717163,Starbucks
51.14847565,-114.0715027,Starbucks
51.04276657,-114.0711136,Starbucks
51.05082703,-114.0709534,Starbucks
50.97185898,-114.0709229,Starbucks
50.95659637,-114.0700989,Starbucks
51.04745102,-114.0693588,Starbucks
51.04517365,-114.0693207,Starbucks
51.04594421,-114.0691299,Starbucks
51.11642838,-114.0689011,Starbucks
51.04618454,-114.068306,Starbucks
51.04950333,-114.0681915,Starbucks
51.04538345,-114.0681763,Starbucks
51.04962158,-114.0679398,Starbucks
51.04815674,-114.0674744,Starbucks
51.04605865,-114.0674744,Starbucks
36.81488419,-114.0669556,Starbucks
50.90678787,-114.0667191,Starbucks
51.05088806,-114.0667114,Starbucks
50.90773392,-114.0665359,Starbucks
51.04063034,-114.0655746,Starbucks
51.04887772,-114.0651474,Starbucks
50.95308685,-114.064682,Starbucks
51.04807281,-114.0643158,Starbucks
51.04452133,-114.0638733,Starbucks
51.04821014,-114.0635681,Starbucks
51.0603981,-114.0628967,Starbucks
51.04490662,-114.0628433,Starbucks
51.06803894,-114.062439,Starbucks
51.04785538,-114.0624237,Starbucks
50.95270157,-114.0622253,Starbucks
51.04225922,-114.060379,Starbucks
51.04916763,-114.0599976,Starbucks
50.90463257,-114.0575027,Starbucks
51.05133057,-114.0507202,Starbucks
40.73542023,-114.0448456,Starbucks
46.83453369,-114.0415115,Starbucks
50.9836235,-114.0412369,Starbucks
51.052948,-114.0406265,Starbucks
46.84852982,-114.0388794,Starbucks
35.23834229,-114.0376587,Starbucks
35.2325058,-114.0376129,Starbucks
46.88803864,-114.0370407,Starbucks
51.04190826,-114.0369644,Starbucks
50.87525177,-114.0368423,Starbucks
35.21482086,-114.0363846,Starbucks
46.91437531,-114.0329361,Starbucks
51.09675217,-114.0325623,Starbucks
51.15391541,-114.0286789,Starbucks
50.93092346,-114.0278931,Starbucks
46.85091019,-114.0153732,Starbucks
50.98450851,-114.0145874,Starbucks
51.30065536,-114.0139694,Starbucks
51.28947067,-114.0139008,Starbucks
51.29552078,-114.0135727,Starbucks
51.13008499,-114.0117111,Starbucks
51.13360214,-114.0111542,Starbucks
50.96312332,-114.0101929,Starbucks
51.1307373,-114.0097809,Starbucks
51.12858963,-114.0087814,Starbucks
51.13072968,-114.008461,Starbucks
51.13005829,-114.0083466,Starbucks
51.12147903,-114.0077438,Starbucks
51.26942444,-114.0032806,Starbucks
50.95116806,-114.0015182,Starbucks
51.27016068,-113.9947128,Starbucks
51.20504761,-113.9943008,Starbucks
51.20219803,-113.9936752,Starbucks
51.07526398,-113.9911499,Starbucks
51.07394791,-113.9845276,Starbucks
51.08105087,-113.9842377,Starbucks
51.05457306,-113.981987,Starbucks
51.07418442,-113.9810638,Starbucks
50.71703339,-113.9803391,Starbucks
53.54115677,-113.9789276,Starbucks
51.05688477,-113.9772186,Starbucks
50.70549393,-113.9734497,Starbucks
50.93244171,-113.970459,Starbucks
50.93055344,-113.9633789,Starbucks
50.93386841,-113.9624634,Starbucks
51.06350327,-113.958313,Starbucks
50.88299561,-113.9543304,Starbucks
50.91324234,-113.9503632,Starbucks
51.12338638,-113.945694,Starbucks
53.54176712,-113.9313507,Starbucks
53.5423317,-113.9110336,Starbucks
51.03929138,-113.9091415,Starbucks
53.54190445,-113.8822021,Starbucks
52.28902435,-113.8385162,Starbucks
51.04700089,-113.8283539,Starbucks
51.05048752,-113.8246765,Starbucks
52.25078201,-113.8199234,Starbucks
52.20963287,-113.816391,Starbucks
52.23923111,-113.8152313,Starbucks
52.28805923,-113.8144455,Starbucks
52.26345062,-113.8140793,Starbucks
52.24217224,-113.8092575,Starbucks
52.24502945,-113.8068771,Starbucks
52.28604889,-113.7691116,Starbucks
53.51137924,-113.6757889,Starbucks
53.49423218,-113.6683502,Starbucks
53.51786041,-113.6405029,Starbucks
53.66847229,-113.6364822,Starbucks
53.65468597,-113.6301651,Starbucks
53.5228157,-113.6276779,Starbucks
53.64490891,-113.6256943,Starbucks
53.64624786,-113.6254654,Starbucks
37.12108612,-113.624855,Starbucks
53.52268219,-113.6231918,Starbucks
53.64559174,-113.6231537,Starbucks
53.52249527,-113.6202316,Starbucks
53.43874741,-113.6184845,Starbucks
53.53432465,-113.6179199,Starbucks
53.53729248,-113.6166611,Starbucks
53.52534866,-113.616272,Starbucks
53.53958893,-113.6154861,Starbucks
53.50413513,-113.6147461,Starbucks
53.62187958,-113.6112289,Starbucks
53.62312698,-113.6050491,Starbucks
37.12659073,-113.6019669,Starbucks
53.43255997,-113.5978165,Starbucks
37.10851288,-113.5932465,Starbucks
53.52090454,-113.5920105,Starbucks
53.46852112,-113.5884476,Starbucks
53.54015732,-113.5788651,Starbucks
53.54000854,-113.5787735,Starbucks
53.64783478,-113.5762177,Starbucks
53.45371628,-113.5674896,Starbucks
53.59981918,-113.5593185,Starbucks
37.11082077,-113.553978,Starbucks
53.55955124,-113.5536194,Starbucks
53.27480316,-113.5492706,Starbucks
53.27394485,-113.5491638,Starbucks
53.61636353,-113.5417786,Starbucks
53.63029099,-113.5406494,Starbucks
53.54249954,-113.5379486,Starbucks
53.52476883,-113.5306168,Starbucks
53.54639816,-113.5289612,Starbucks
53.54079819,-113.5270233,Starbucks
53.52988052,-113.526825,Starbucks
53.52978134,-113.5258179,Starbucks
37.09558487,-113.5232544,Starbucks
53.4860611,-113.5227509,Starbucks
53.56580734,-113.5208817,Starbucks
53.51842117,-113.520546,Starbucks
53.51815033,-113.5187073,Starbucks
53.54718399,-113.518486,Starbucks
53.45560074,-113.5154724,Starbucks
53.48669815,-113.514328,Starbucks
53.42370224,-113.5141678,Starbucks
53.54590988,-113.5135956,Starbucks
53.45490265,-113.5103149,Starbucks
53.54113007,-113.5089264,Starbucks
53.54238892,-113.5084839,Starbucks
53.57128143,-113.5065994,Starbucks
53.56308746,-113.5056076,Starbucks
53.56230545,-113.5055084,Starbucks
53.54631042,-113.5047836,Starbucks
53.53902817,-113.5043869,Starbucks
53.56824112,-113.5030594,Starbucks
53.5374527,-113.5014267,Starbucks
53.51832199,-113.5007095,Starbucks
53.5144043,-113.4973297,Starbucks
53.51827621,-113.4973221,Starbucks
53.49252319,-113.497261,Starbucks
53.54207993,-113.4951782,Starbucks
53.54383469,-113.493927,Starbucks
53.54115295,-113.4934082,Starbucks
53.46421814,-113.4930954,Starbucks
53.47396851,-113.4927597,Starbucks
53.54353714,-113.4924164,Starbucks
53.44515991,-113.4910278,Starbucks
53.59853363,-113.4906464,Starbucks
53.60063553,-113.4899979,Starbucks
53.54639053,-113.4887619,Starbucks
53.54639053,-113.4887619,Starbucks
53.54639053,-113.4887619,Starbucks
53.59985352,-113.4874344,Starbucks
53.44721222,-113.4846191,Starbucks
53.4254303,-113.4754791,Starbucks
53.57133865,-113.466774,Starbucks
53.51889801,-113.4571991,Starbucks
53.61613846,-113.4324112,Starbucks
53.45431137,-113.429863,Starbucks
53.53905106,-113.4254379,Starbucks
53.54082489,-113.424118,Starbucks
53.60105515,-113.4227371,Starbucks
53.3633728,-113.4157867,Starbucks
53.60731506,-113.413826,Starbucks
53.46745682,-113.4068222,Starbucks
52.95879364,-113.3900528,Starbucks
51.0385704,-113.3854218,Starbucks
53.47835541,-113.3711929,Starbucks
53.51320648,-113.3244247,Starbucks
53.55612564,-113.3169708,Starbucks
53.51236343,-113.3146667,Starbucks
53.54154968,-113.3085175,Starbucks
53.53028107,-113.2954178,Starbucks
53.53266525,-113.2937698,Starbucks
53.56650543,-113.273407,Starbucks
53.69479752,-113.2174301,Starbucks
53.69332886,-113.2126465,Starbucks
37.65578461,-113.0844193,Starbucks
49.69273376,-112.8917923,Starbucks
49.69369888,-112.89151,Starbucks
53.01838303,-112.859787,Starbucks
53.01798248,-112.8591156,Starbucks
49.69838333,-112.8372269,Starbucks
49.67778778,-112.8019714,Starbucks
49.66657257,-112.7949371,Starbucks
33.96097183,-112.770813,Starbucks
45.22146988,-112.6326294,Starbucks
33.43416214,-112.5582504,Starbucks
45.97850418,-112.5085068,Starbucks
34.56348038,-112.4877777,Starbucks
34.5615921,-112.4842606,Starbucks
34.55322266,-112.4820023,Starbucks
34.53091812,-112.4749069,Starbucks
34.5466423,-112.4694595,Starbucks
42.91194153,-112.465126,Starbucks
34.60182571,-112.455986,Starbucks
34.76110077,-112.4520569,Starbucks
42.89130783,-112.4514694,Starbucks
42.88923645,-112.4496536,Starbucks
42.86250305,-112.4426956,Starbucks
34.55024719,-112.4339523,Starbucks
33.6224556,-112.4269104,Starbucks
33.63751602,-112.4253159,Starbucks
33.35762405,-112.4249802,Starbucks
33.43574142,-112.4112854,Starbucks
33.4589386,-112.395462,Starbucks
33.63987732,-112.3951111,Starbucks
33.45150757,-112.3940582,Starbucks
33.60958481,-112.3916702,Starbucks
33.63904572,-112.3908386,Starbucks
33.507164,-112.3749847,Starbucks
33.65578842,-112.3740997,Starbucks
33.65509415,-112.3732071,Starbucks
33.48571777,-112.3640747,Starbucks
33.6092453,-112.3609772,Starbucks
33.61056137,-112.35746,Starbucks
33.53936768,-112.3567505,Starbucks
33.66984177,-112.3560333,Starbucks
33.46221161,-112.3557663,Starbucks
33.6394577,-112.3523102,Starbucks
33.65502548,-112.350029,Starbucks
33.4653244,-112.3416595,Starbucks
33.50896835,-112.3414917,Starbucks
33.50994873,-112.3409042,Starbucks
33.46328735,-112.3408508,Starbucks
34.58658981,-112.3406906,Starbucks
34.59107208,-112.3397446,Starbucks
34.58712387,-112.3298569,Starbucks
33.43420792,-112.305191,Starbucks
40.55148315,-112.2974701,Starbucks
33.63876724,-112.2919998,Starbucks
33.60244751,-112.2901611,Starbucks
33.60239792,-112.2886887,Starbucks
33.56416321,-112.2884445,Starbucks
33.49335861,-112.2866516,Starbucks
33.66867065,-112.2786255,Starbucks
33.6378479,-112.2766953,Starbucks
33.4649353,-112.2761993,Starbucks
33.50802231,-112.2756271,Starbucks
33.70765305,-112.2732315,Starbucks
33.70991898,-112.2726669,Starbucks
33.42263412,-112.2719421,Starbucks
33.42136765,-112.2706146,Starbucks
33.72330093,-112.2610016,Starbucks
33.47874069,-112.2546234,Starbucks
33.68156815,-112.2410736,Starbucks
33.68170166,-112.2360687,Starbucks
33.50739288,-112.2360687,Starbucks
33.65203857,-112.2335205,Starbucks
33.63771439,-112.2326202,Starbucks
33.63805389,-112.2307587,Starbucks
33.64154053,-112.2264404,Starbucks
33.64204025,-112.2252731,Starbucks
33.46603775,-112.2213058,Starbucks
33.6709671,-112.2209167,Starbucks
33.61043549,-112.2203751,Starbucks
33.47570419,-112.2185898,Starbucks
33.6686554,-112.2027359,Starbucks
33.67172241,-112.2024078,Starbucks
33.58136368,-112.2024002,Starbucks
33.07200241,-112.2021103,Starbucks
33.71205902,-112.2016525,Starbucks
35.24876022,-112.1931763,Starbucks
33.66960907,-112.1884613,Starbucks
33.65248489,-112.1856918,Starbucks
33.61116409,-112.1852722,Starbucks
33.6120224,-112.1847305,Starbucks
33.3779335,-112.1708298,Starbucks
33.37762451,-112.1694565,Starbucks
33.5973053,-112.1673584,Starbucks
33.37733841,-112.1669235,Starbucks
33.61046219,-112.1613617,Starbucks
33.63920593,-112.153183,Starbucks
33.57920456,-112.1524658,Starbucks
33.59634399,-112.1498108,Starbucks
33.61047745,-112.1475067,Starbucks
33.71330643,-112.1419373,Starbucks
33.71276474,-112.1415253,Starbucks
33.86667252,-112.1368942,Starbucks
33.84333801,-112.134407,Starbucks
33.55349731,-112.1342316,Starbucks
33.84446335,-112.1337509,Starbucks
33.64050674,-112.1335068,Starbucks
33.52441025,-112.1310425,Starbucks
33.58158493,-112.1274567,Starbucks
33.79971313,-112.1271591,Starbucks
33.66670227,-112.1243362,Starbucks
33.63976288,-112.1195831,Starbucks
33.66788483,-112.118782,Starbucks
33.67076111,-112.1178741,Starbucks
33.48044968,-112.1116791,Starbucks
33.71107483,-112.1114426,Starbucks
33.55342484,-112.1098099,Starbucks
33.71419907,-112.1087036,Starbucks
33.3789711,-112.1017685,Starbucks
33.61159897,-112.0991211,Starbucks
33.53861618,-112.0977707,Starbucks
33.52236176,-112.0933228,Starbucks
33.50937271,-112.0842285,Starbucks
33.46544647,-112.0829849,Starbucks
33.51641083,-112.0828171,Starbucks
33.5091362,-112.0824966,Starbucks
33.48839951,-112.081871,Starbucks
33.48033142,-112.0787811,Starbucks
33.48329926,-112.0750427,Starbucks
33.44777298,-112.0747833,Starbucks
33.45352936,-112.072731,Starbucks
33.44950867,-112.0711136,Starbucks
33.63898849,-112.0704269,Starbucks
33.4520874,-112.0692978,Starbucks
33.63923645,-112.0688782,Starbucks
33.46583557,-112.0682602,Starbucks
33.64159012,-112.0670853,Starbucks
33.6087265,-112.0669785,Starbucks
33.46622467,-112.0656586,Starbucks
33.60680771,-112.0654602,Starbucks
33.48764038,-112.0653076,Starbucks
33.64200211,-112.0649948,Starbucks
41.11782074,-112.0649033,Starbucks
33.51824188,-112.0646362,Starbucks
33.5392189,-112.0623932,Starbucks
41.13961411,-112.0613785,Starbucks
40.6094017,-112.0555649,Starbucks
33.43912506,-112.0553513,Starbucks
33.64025116,-112.0546799,Starbucks
33.30685425,-112.0537567,Starbucks
43.49502945,-112.050354,Starbucks
33.3904953,-112.0491409,Starbucks
40.69224548,-112.0481796,Starbucks
33.52344894,-112.0471497,Starbucks
33.07028198,-112.0463181,Starbucks
33.50875854,-112.0458298,Starbucks
33.07360077,-112.0428925,Starbucks
33.50738907,-112.0426102,Starbucks
33.37908936,-112.0341721,Starbucks
46.59850693,-112.0308075,Starbucks
33.37866974,-112.0306854,Starbucks
33.5094223,-112.0298538,Starbucks
33.6529541,-112.0297241,Starbucks
33.50854111,-112.0288467,Starbucks
33.50964737,-112.0270767,Starbucks
40.70575333,-112.0244522,Starbucks
33.49543381,-112.0211487,Starbucks
41.12337494,-112.0210419,Starbucks
43.51037598,-112.0200653,Starbucks
46.59125519,-112.0182266,Starbucks
46.59057236,-112.017601,Starbucks
33.48044968,-112.0161972,Starbucks
41.50695801,-112.0158844,Starbucks
43.48210907,-112.0155334,Starbucks
33.61048889,-112.0146713,Starbucks
33.51118851,-112.0145569,Starbucks
33.53134918,-112.0134048,Starbucks
33.48005676,-112.0133057,Starbucks
33.64067841,-112.0125351,Starbucks
33.64023209,-112.0110321,Starbucks
34.72754288,-112.01017,Starbucks
33.43592834,-112.0088577,Starbucks
33.43565369,-112.008667,Starbucks
41.17610931,-112.0075302,Starbucks
33.43501282,-112.0072479,Starbucks
33.43501282,-112.0072479,Starbucks
33.43501282,-112.0072479,Starbucks
33.31667328,-112.0054245,Starbucks
33.30472183,-111.9967651,Starbucks
33.6266861,-111.9957504,Starbucks
33.6110878,-111.9946518,Starbucks
33.7517395,-111.992981,Starbucks
33.75772476,-111.9915009,Starbucks
33.60025024,-111.989357,Starbucks
33.4952507,-111.9882965,Starbucks
33.47930145,-111.9875641,Starbucks
40.54315948,-111.9853058,Starbucks
33.47888184,-111.9843063,Starbucks
40.61019897,-111.9838104,Starbucks
33.30441284,-111.9835968,Starbucks
33.60191727,-111.9830627,Starbucks
40.5415802,-111.9827347,Starbucks
40.78674316,-111.9820251,Starbucks
33.34807205,-111.9818802,Starbucks
41.08912659,-111.9813995,Starbucks
40.78575897,-111.9812698,Starbucks
40.78575897,-111.9812698,Starbucks
33.5822525,-111.9811707,Starbucks
40.50848007,-111.9797058,Starbucks
33.49579239,-111.9792404,Starbucks
33.58103561,-111.9789658,Starbucks
33.60313034,-111.97892,Starbucks
33.33148956,-111.9788055,Starbucks
33.6393013,-111.9782486,Starbucks
33.67623901,-111.9782257,Starbucks
33.79853439,-111.9776154,Starbucks
33.61018753,-111.9773407,Starbucks
33.65990829,-111.9772339,Starbucks
33.58341217,-111.9764709,Starbucks
33.79859543,-111.9761276,Starbucks
33.62569809,-111.9759369,Starbucks
33.30541229,-111.9741364,Starbucks
41.08945084,-111.9738998,Starbucks
33.67591476,-111.9718323,Starbucks
41.24520111,-111.9704819,Starbucks
41.30397034,-111.9687271,Starbucks
33.68494797,-111.9684906,Starbucks
33.31738281,-111.9682236,Starbucks
40.3621254,-111.9675446,Starbucks
33.40713501,-111.9651566,Starbucks
33.53112411,-111.9649353,Starbucks
33.3495636,-111.9646606,Starbucks
33.38097382,-111.9645157,Starbucks
33.48862839,-111.9613571,Starbucks
40.69623184,-111.9583893,Starbucks
33.44215775,-111.9555893,Starbucks
33.42167664,-111.9519577,Starbucks
41.18516541,-111.9491196,Starbucks
41.18289185,-111.9488831,Starbucks
33.30587769,-111.9474335,Starbucks
33.6257515,-111.9444504,Starbucks
41.06177521,-111.943924,Starbucks
33.42562866,-111.9401474,Starbucks
41.16173172,-111.9399643,Starbucks
33.62462234,-111.9398575,Starbucks
40.65104294,-111.9393234,Starbucks
40.58743286,-111.9358368,Starbucks
33.43039322,-111.9351501,Starbucks
41.03160858,-111.9346085,Starbucks
33.4221344,-111.934166,Starbucks
33.41825104,-111.9338531,Starbucks
33.42030716,-111.9327621,Starbucks
33.41821671,-111.9318924,Starbucks
33.41823578,-111.9318542,Starbucks
33.36458206,-111.9297333,Starbucks
33.30485535,-111.9296646,Starbucks
33.37908173,-111.9295654,Starbucks
33.50225067,-111.9295578,Starbucks
33.65552139,-111.9292755,Starbucks
33.50297928,-111.9291153,Starbucks
33.32200241,-111.9281616,Starbucks
33.58240509,-111.928009,Starbucks
33.48918533,-111.9272995,Starbucks
33.31941605,-111.9272156,Starbucks
33.45093536,-111.9267578,Starbucks
33.62398911,-111.9263992,Starbucks
33.38247681,-111.9263763,Starbucks
33.49468994,-111.9263535,Starbucks
33.39385605,-111.9263153,Starbucks
33.60964584,-111.9263,Starbucks
33.43440247,-111.9260101,Starbucks
33.58455276,-111.9259033,Starbucks
33.40970612,-111.9257965,Starbucks
33.4799118,-111.9257736,Starbucks
33.6247406,-111.9257431,Starbucks
33.69930267,-111.9251328,Starbucks
33.40894318,-111.9251022,Starbucks
33.53928757,-111.9250717,Starbucks
33.69989777,-111.9246979,Starbucks
33.52627182,-111.9246445,Starbucks
33.78336716,-111.9235535,Starbucks
33.77996826,-111.9231262,Starbucks
33.77938461,-111.92276,Starbucks
33.34831619,-111.9131012,Starbucks
33.33418655,-111.9128265,Starbucks
33.46586227,-111.9127426,Starbucks
33.32132721,-111.9116135,Starbucks
33.36289215,-111.910675,Starbucks
33.51044464,-111.9104156,Starbucks
33.36376953,-111.909584,Starbucks
33.48566818,-111.9093094,Starbucks
33.67391205,-111.9092941,Starbucks
33.37913513,-111.9092407,Starbucks
40.98588181,-111.9088669,Starbucks
33.3938179,-111.9086304,Starbucks
33.49382782,-111.907486,Starbucks
40.98344803,-111.9065704,Starbucks
33.67235184,-111.9057312,Starbucks
33.54426956,-111.9052734,Starbucks
33.42960358,-111.9052353,Starbucks
40.76896667,-111.9039612,Starbucks
33.30528641,-111.9026184,Starbucks
50.572155,-111.9017258,Starbucks
33.29773331,-111.9001846,Starbucks
40.72960281,-111.9000244,Starbucks
40.74500275,-111.8996582,Starbucks
33.29990005,-111.8990021,Starbucks
40.75692368,-111.8982773,Starbucks
40.43096542,-111.8961563,Starbucks
33.56452942,-111.8960037,Starbucks
40.75827026,-111.8952637,Starbucks
40.76721954,-111.8943253,Starbucks
40.70011139,-111.8937607,Starbucks
40.567276,-111.8931732,Starbucks
40.58846283,-111.8926468,Starbucks
40.55851364,-111.8924942,Starbucks
33.62367249,-111.8920135,Starbucks
40.5447731,-111.8917694,Starbucks
33.31983185,-111.8914261,Starbucks
40.76742172,-111.8914185,Starbucks
40.76828384,-111.8910522,Starbucks
40.88444901,-111.8904877,Starbucks
33.69892502,-111.8888474,Starbucks
33.63009644,-111.8885498,Starbucks
40.65951157,-111.887825,Starbucks
40.72522736,-111.8878174,Starbucks
40.92061996,-111.8871689,Starbucks
33.53850937,-111.8869705,Starbucks
33.53826523,-111.8860321,Starbucks
33.67729187,-111.8856506,Starbucks
40.88368988,-111.885643,Starbucks
40.63592148,-111.8841858,Starbucks
34.57552338,-111.8819885,Starbucks
33.58071136,-111.8818512,Starbucks
33.58078003,-111.8818283,Starbucks
33.62827682,-111.8816757,Starbucks
33.33548355,-111.8777924,Starbucks
33.42951202,-111.877655,Starbucks
33.36441803,-111.8770447,Starbucks
33.29760361,-111.8770218,Starbucks
40.75933838,-111.8757095,Starbucks
33.38354111,-111.8744049,Starbucks
33.62022018,-111.874176,Starbucks
33.62136841,-111.8737488,Starbucks
33.41624451,-111.8737335,Starbucks
40.76091385,-111.8720093,Starbucks
40.72563171,-111.8707581,Starbucks
40.64880371,-111.8677292,Starbucks
40.68737411,-111.8660355,Starbucks
33.39201736,-111.8647232,Starbucks
40.7252655,-111.8646851,Starbucks
34.56676483,-111.8645401,Starbucks
40.40459824,-111.8636017,Starbucks
33.30423737,-111.8631592,Starbucks
33.30518723,-111.863121,Starbucks
33.63999557,-111.8630753,Starbucks
33.39265823,-111.8620377,Starbucks
40.58149338,-111.8613434,Starbucks
33.26110458,-111.8603287,Starbucks
33.23371887,-111.859848,Starbucks
33.36315155,-111.8598404,Starbucks
33.378479,-111.8592758,Starbucks
33.27571869,-111.8587494,Starbucks
33.34834671,-111.8585358,Starbucks
40.62103271,-111.8564453,Starbucks
40.5293045,-111.8551025,Starbucks
40.62284851,-111.8499985,Starbucks
40.76365662,-111.8473129,Starbucks
33.25031281,-111.8413315,Starbucks
33.28527832,-111.8409958,Starbucks
33.25097275,-111.8407822,Starbucks
40.66701508,-111.8397293,Starbucks
33.38193893,-111.8396988,Starbucks
40.77120972,-111.8392563,Starbucks
33.58682632,-111.8377228,Starbucks
40.5800705,-111.8354645,Starbucks
33.58911514,-111.8348846,Starbucks
41.71897888,-111.8347397,Starbucks
41.76176834,-111.833847,Starbucks
40.75828171,-111.8297729,Starbucks
40.38861465,-111.8290863,Starbucks
40.73929214,-111.8263474,Starbucks
40.72608948,-111.8259506,Starbucks
33.32175446,-111.8226013,Starbucks
33.33419037,-111.8078232,Starbucks
33.33603287,-111.807579,Starbucks
33.33538818,-111.8074875,Starbucks
33.45039368,-111.8049164,Starbucks
40.63552475,-111.8045578,Starbucks
33.45098495,-111.803215,Starbucks
33.38425064,-111.803009,Starbucks
33.23870087,-111.8015976,Starbucks
40.70129776,-111.800415,Starbucks
34.86468124,-111.8002853,Starbucks
34.86591339,-111.7952347,Starbucks
34.86348724,-111.7930145,Starbucks
33.37905121,-111.7918243,Starbucks
33.23449707,-111.7908936,Starbucks
33.23434448,-111.7908401,Starbucks
33.28139114,-111.7889252,Starbucks
33.30488205,-111.7879181,Starbucks
33.2486763,-111.7875519,Starbucks
33.38133621,-111.7871475,Starbucks
33.27862549,-111.7857819,Starbucks
40.37380219,-111.7856979,Starbucks
33.42398453,-111.7721786,Starbucks
34.86678314,-111.7628403,Starbucks
33.33449936,-111.7583008,Starbucks
33.34889221,-111.7568054,Starbucks
32.92876053,-111.756752,Starbucks
33.3940239,-111.7541809,Starbucks
33.38077927,-111.7534256,Starbucks
33.39483643,-111.7523117,Starbucks
33.33440018,-111.7463989,Starbucks
33.29756546,-111.7437286,Starbucks
33.31080246,-111.7426605,Starbucks
32.89542389,-111.7411423,Starbucks
33.38405991,-111.736969,Starbucks
33.45089722,-111.7348862,Starbucks
33.41556168,-111.7345734,Starbucks
33.21920013,-111.7303009,Starbucks
33.60966873,-111.7283249,Starbucks
33.60958481,-111.7255478,Starbucks
33.3779335,-111.723587,Starbucks
32.87902451,-111.7232361,Starbucks
33.28560638,-111.720871,Starbucks
33.34857559,-111.7201004,Starbucks
33.57445908,-111.7194595,Starbucks
33.29243088,-111.7194061,Starbucks
33.57566452,-111.7184067,Starbucks
33.45094681,-111.7028198,Starbucks
40.31256104,-111.7010193,Starbucks
40.29711151,-111.6995316,Starbucks
33.32305145,-111.6895752,Starbucks
33.26535797,-111.687645,Starbucks
33.37895203,-111.6873932,Starbucks
33.32573318,-111.6871796,Starbucks
33.23236465,-111.6858597,Starbucks
33.40905762,-111.6851196,Starbucks
33.38890457,-111.6846771,Starbucks
33.46708298,-111.6845245,Starbucks
33.46780014,-111.6840744,Starbucks
33.45513916,-111.6839371,Starbucks
40.2752037,-111.6800156,Starbucks
40.27341843,-111.678688,Starbucks
33.30652237,-111.6779175,Starbucks
33.27780151,-111.6755981,Starbucks
35.17702484,-111.6685562,Starbucks
35.18976593,-111.663063,Starbucks
35.18740082,-111.6618423,Starbucks
35.18434143,-111.6614227,Starbucks
35.18946457,-111.655899,Starbucks
35.18190765,-111.6530075,Starbucks
40.1243515,-111.6460571,Starbucks
33.37754059,-111.63797,Starbucks
33.25671768,-111.6374359,Starbucks
33.40427399,-111.6360168,Starbucks
33.37740707,-111.6355515,Starbucks
35.19374084,-111.6342468,Starbucks
33.43613434,-111.6325302,Starbucks
33.40681458,-111.6308594,Starbucks
35.19546509,-111.6281738,Starbucks
35.21976089,-111.6219711,Starbucks
33.38062668,-111.600769,Starbucks
33.37866211,-111.5992737,Starbucks
33.22949982,-111.5912018,Starbucks
33.17917633,-111.584938,Starbucks
35.22583389,-111.5785751,Starbucks
33.41595459,-111.5741272,Starbucks
40.75055695,-111.5703506,Starbucks
33.21993256,-111.5687408,Starbucks
33.16032028,-111.5622559,Starbucks
33.41353989,-111.5479355,Starbucks
40.72176743,-111.5425262,Starbucks
40.72209549,-111.5407715,Starbucks
32.99397659,-111.5222931,Starbucks
40.65940857,-111.507019,Starbucks
40.65782928,-111.5069504,Starbucks
33.0620079,-111.4858398,Starbucks
33.36892319,-111.474678,Starbucks
36.91597748,-111.458519,Starbucks
56.7594986,-111.4375076,Starbucks
56.73035431,-111.4267807,Starbucks
40.51488495,-111.4131851,Starbucks
56.72447968,-111.3733749,Starbucks
56.71831894,-111.3569794,Starbucks
34.24438477,-111.3228302,Starbucks
34.24954224,-111.3140335,Starbucks
47.51948929,-111.3096848,Starbucks
32.40660095,-111.2959976,Starbucks
47.49375153,-111.290657,Starbucks
47.49298096,-111.2716827,Starbucks
47.49396515,-111.2685623,Starbucks
47.49428558,-111.2527924,Starbucks
45.77677536,-111.1849136,Starbucks
56.6592598,-111.1531982,Starbucks
32.37270355,-111.1368103,Starbucks
32.37434769,-111.1021652,Starbucks
32.35541916,-111.0924072,Starbucks
32.13306808,-111.0854263,Starbucks
45.71217346,-111.0714569,Starbucks
45.6764679,-111.0675049,Starbucks
45.69686508,-111.063446,Starbucks
45.67937088,-111.0602341,Starbucks
29.08942032,-111.052681,Starbucks
45.67900848,-111.0526505,Starbucks
32.33719254,-111.0499649,Starbucks
32.33608246,-111.0488586,Starbucks
32.21469879,-111.0462723,Starbucks
32.33760452,-111.0457993,Starbucks
32.34360123,-111.0130768,Starbucks
29.08229065,-111.0122681,Starbucks
32.30672836,-111.0102692,Starbucks
32.13379288,-111.0086975,Starbucks
32.23815918,-111.0039902,Starbucks
31.85220718,-110.9988022,Starbucks
32.22759247,-110.9972076,Starbucks
32.2979393,-110.9957886,Starbucks
32.39640045,-110.9956665,Starbucks
31.90121651,-110.9925995,Starbucks
32.1615715,-110.990509,Starbucks
32.16244888,-110.9900894,Starbucks
31.96036911,-110.9862823,Starbucks
32.33690262,-110.9779968,Starbucks
32.28017426,-110.9779205,Starbucks
32.31581879,-110.977211,Starbucks
32.33597183,-110.9749146,Starbucks
32.28876495,-110.9745636,Starbucks
32.29724121,-110.9733582,Starbucks
